Title,Phone_Number,Addresss,Rating,Num_rating,Rating Count,Price,Category,Cleaned Category,Website_URL,Latitudes,Longitudes,Image_URL,Description,Cleaned Addresss,Business Id
Icenecdev,,"5765+WGJ, molyko to Buea town Rd, Buea",0,0,0,,Nature Reserve, Nature Reserve ,"https://www.google.com/maps/place/Icenecdev/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x1061335db225c45f:0xd38d33bb9f315a8!8m2!3d4.1623498!4d9.2587777!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBD25hdHVyZV9wcmVzZXJ2ZeABAA!16s%2Fg%2F11rg32mv_n!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Nature reserve, 5765 WGJ  molyko to Buea town Rd  Buea ,0x1061318e02d555f5:0xf7759460db86d579
Nwacudo Molyko Buea,6 97 27 04 20,"10000, Buea",0,0,0,,Non -Governmental Organization, Non -Governmental Organization ,"https://www.google.com/maps/place/Nwacudo+Molyko+Buea/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x10613337369afc4b:0x67fd610973c6da5f!8m2!3d4.1559658!4d9.2632243!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBHW5vbl9nb3Zlcm5tZW50YWxfb3JnYW5pemF0aW9u4AEA!16s%2Fg%2F11sd_0k33j!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Non governmental organization, 10000  Buea ,0x10613337369afc4b:0x67fd610973c6da5f
Agape Nursery and primary school,,"5738+732, Bonduma, Buea",0,0,0,,Nursery school, Nursery school ,"https://www.google.com/maps/place/Agape+Nursery+and+primary+school/@4.1531493,9.229083,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061334beaa6f29f:0x93250c0a68a60211!8m2!3d4.1531493!4d9.2651319!15sCg5zY2hvb2wgaW4gYnVlYZIBDGtpbmRlcmdhcnRlbuABAA!16s%2Fg%2F11khy_5g3g?entry=ttu",4.1531493,9.229083,https://lh5.googleusercontent.com/p/AF1QipNjoaTXDsiON6N1qXjeTN3o3X8yUmeQTtxIBIG5=w408-h306-k-no,Nursery school, 5738 732  Bonduma  Buea ,0x1061334beaa6f29f:0x93250c0a68a60211
NO LIMIT ENTERPRISE,6 79 33 20 04,"molyko to Buea town Rd, Buea",0,0,0,,Office supply store, Office supply store ,"https://www.google.com/maps/place/NO+LIMIT+ENTERPRISE/@4.1510847,9.219911,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x106133faeb763fe1:0x609235d5c5cf7afe!8m2!3d4.1557398!4d9.2631161!15sCg5vZmZpY2UgaW4gYnVlYVoQIg5vZmZpY2UgaW4gYnVlYZIBE29mZmljZV9zdXBwbHlfc3RvcmXgAQA!16s%2Fg%2F11sf6mgb69?entry=ttu",4.1510847,9.219911,,Livraison, molyko to Buea town Rd  Buea ,0x106133faeb763fe1:0x609235d5c5cf7afe
Buea Sports Complex,,"575H+VMH, molyko to Buea town Road, Buea",0,0,0,,Playground, Playground ,"https://www.google.com/maps/place/Buea+Sports+Complex/@4.1596906,9.2431914,14z/data=!4m16!1m8!2m7!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!3m6!1s0x106131995b180113:0xc3e197b3911aa328!8m2!3d4.1596906!4d9.2792403!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBCnBsYXlncm91bmTgAQA!16s%2Fg%2F11st83tcdd!5m1!1e1?entry=ttu",4.1596906,9.2431914,,Playground, 575H VMH  molyko to Buea town Road  Buea ,0x106131995b180113:0xc3e197b3911aa328
Presbyterian Church Buea Station,,"564W+48F, Presbyterian church Rd, Buea",0,0,0,,Presbyterian church, Presbyterian church ,"https://www.google.com/maps/place/Presbyterian+Church+Buea+Station/@4.155316,9.2097421,14z/data=!4m11!1m3!2m2!1schurch+in+buea!6e1!3m6!1s0x106133dd91630c51:0xde324bad87bd2b07!8m2!3d4.155316!4d9.245791!15sCg5jaHVyY2ggaW4gYnVlYZIBE3ByZXNieXRlcmlhbl9jaHVyY2jgAQA!16s%2Fg%2F11rc7n6w5x?entry=ttu",4.155316,9.2097421,https://lh5.googleusercontent.com/p/AF1QipM3Wzm-oKcgFJpzZdHCF-LWGCaJnI2_oxNmJqbk=w408-h725-k-no,Presbyterian church, 564W 48F  Presbyterian church Rd  Buea ,0x1061325de24b2877:0x5782d1d8437d39fd
Government primary school Bonduma,,"5769+F9X, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Government+primary+school+Bonduma/@4.1612418,9.232446,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061335b6f402209:0xfa46c0deedc11da7!8m2!3d4.1612418!4d9.2684949!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11h_5xp2t1?entry=ttu",4.1612418,9.232446,,Primary school, 5769 F9X  Buea ,0x106133ac25885561:0xad3c096739d9eae3
Rijoflo bilingual nursery and primary school,,"5734+C9M, Great Soppo, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Rijoflo+bilingual+nursery+and+primary+%F0%9F%8F%AB/@4.1535875,9.219873,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133908281372d:0x28245f7484724cca!8m2!3d4.1535875!4d9.2559219!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11tg7lnzf6?entry=ttu",4.1535875,9.219873,,Primary school, 5734 C9M  Great Soppo  Buea ,0x106133908281372d:0x28245f7484724cca
Molyko Community School,,"5775+7PP, molyko to Buea town Rd, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Molyko+Community+School/@4.1632212,9.2232896,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061336067d0f66f:0xb7d98918a723a76d!8m2!3d4.1632212!4d9.2593385!15sCg5zY2hvb2wgaW4gYnVlYZIBEWVsZW1lbnRhcnlfc2Nob29s4AEA!16s%2Fg%2F11swfl6t98?entry=ttu",4.1632212,9.2232896,,Primary school, 5775 7PP  molyko to Buea town Rd  Buea ,0x1061336067d0f66f:0xb7d98918a723a76d
CRC sandpit,,"47W6+V39, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/CRC+sandpit/@4.1471676,9.2241708,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133513f71a0db:0x1ed8f9348c5fdff2!8m2!3d4.1471676!4d9.2602197!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11np02j2lh?entry=ttu",4.1471676,9.2241708,https://lh5.googleusercontent.com/p/AF1QipNUnu-EkwzOIogLPqsLPpQ0fTdr5zG7ARCnBHto=w426-h240-k-no,Primary school, 47W6 V39  Buea ,0x106133513f71a0db:0x1ed8f9348c5fdff2
Manga Memorial Nursery and Primary School,,"5724+CXW, Bakweri Town Road, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Manga+Memorial+Nursery+and+Primary+School/@4.1559658,9.2271754,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613314bf3bf149:0x553680f83d376b8a!8m2!3d4.1511205!4d9.25745!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11tfw0zy9v?entry=ttu",4.1559658,9.2271754,,Primary school, 5724 CXW  Bakweri Town Road  Buea ,0x10613314bf3bf149:0x553680f83d376b8a
Presbytarian Primary School,,"5822+CHG, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Presbytarian+Primary+School/@4.1510603,9.265406,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106131bd91f83a8f:0x323b86b7f86db77!8m2!3d4.1510603!4d9.3014549!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11f3987lzm?entry=ttu",4.1510603,9.265406,,Primary school, 5822 CHG  Buea ,0x106131bd91f83a8f:0x323b86b7f86db77
Revival Bilingual Nursery and Primary School Buea,6 77 64 02 21,"Molyko, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/Revival+Bilingual+Nursery+and+Primary+School+Buea/@4.159957,9.2505409,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061319a4a86d24b:0x59862bbcb83c515!8m2!3d4.159957!4d9.2865898!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11s7ny3xmz?entry=ttu",4.159957,9.2505409,https://lh5.googleusercontent.com/p/AF1QipOrhN6C6JxTTUhsHoD2LPO_WCeDnWkM0WwCxqGu=w408-h306-k-no,Primary school, Molyko  Buea ,0x1061319a4a86d24b:0x59862bbcb83c515
christ the king,,"5833+JXJ, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/christ+the+king/@4.1540875,9.2688417,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061314d208f5e59:0x837480c0349a8b4d!8m2!3d4.1540875!4d9.3048906!15sCg5zY2hvb2wgaW4gYnVlYZIBEWVsZW1lbnRhcnlfc2Nob29s4AEA!16s%2Fg%2F11svcjxgts?entry=ttu",4.1540875,9.2688417,,Primary school, 5833 JXJ  Buea ,0x1061314d208f5e59:0x837480c0349a8b4d
BLESSING INTERNATIONAL NURSERY AND PRIMARY SCHOOL SCHOOL,,"NEW LAYOUT, BWITINGI, Buea",0,0,0,,Primary school, Primary school ,"https://www.google.com/maps/place/BLESSING+INTERNATIONAL+NURSERY+AND+PRIMARY+SCHOOL+SCHOOL/@4.1786236,9.2448233,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10612ff9b8d2ccb9:0xdc9f4f993f2d4380!8m2!3d4.1786236!4d9.2808722!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11kqrygxtl?entry=ttu",4.1786236,9.2448233,https://lh5.googleusercontent.com/p/AF1QipN_xMjehcwNLVOY0huu8PtFx9MHBF_oAFOVs37R=w408-h725-k-no,Primary school, NEW LAYOUT  BWITINGI  Buea ,0x10612ff9b8d2ccb9:0xdc9f4f993f2d4380
Knowledge Center KC,6 80 78 98 94,"575H+55X, Molyko, Buea",0,0,0,,Private school, Private school ,"https://www.google.com/maps/place/Knowledge+Center+KC/@4.1624028,9.2473454,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613341d1c0ff45:0x3d7d600cd306579!8m2!3d4.1579844!4d9.2779934!15sCg5zY2hvb2wgaW4gYnVlYZIBEnByZXBhcmF0b3J5X3NjaG9vbOABAA!16s%2Fg%2F11sh6385mk?entry=ttu",4.1624028,9.2473454,,Private school, 575H 55X  Molyko  Buea ,0x10613341d1c0ff45:0x3d7d600cd306579
Up market,,"5747+97Q, Buea",0,,0,,Professional Clothing Store, Professional Clothing Store ,"https://www.google.com/maps/place/Up+market/@4.1538769,9.184053,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x106133239ad3ddff:0x5b8a0e2d67698ebc!8m2!3d4.1559658!4d9.2632243!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgESd29ya19jbG90aGVzX3N0b3Jl4AEA!16s%2Fg%2F11t5d1t0sj!5m1!1e1?entry=ttu",4.1538769,9.184053,,Purchases in stores  Delivery, 5747 97Q  Buea ,0x106133239ad3ddff:0x5b8a0e2d67698ebc
Effeti cite,6 80 68 79 82,"palm city, Buea",0,0,0,,Property developer, Property developer ,"https://www.google.com/maps/place/Effeti+cite/@4.1547153,9.2747922,15z/data=!4m10!1m2!2m1!1scite+in+buea!3m6!1s0x106131f7251e4145:0x3c17620b46f12057!8m2!3d4.1547153!4d9.2928166!15sCgxjaXRlIGluIGJ1ZWGSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F11nm_zg29l?entry=ttu",4.1547153,9.2747922,,Property developer, palm city  Buea ,0x106131f7251e4145:0x3c17620b46f12057
Street 8,,"8 Great Soppo, Buea",0,0,0,,Residential Complex, Residential Complex ,"https://www.google.com/maps/place/Street+8/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x106133aa3c5e895f:0x37b037247f33907e!8m2!3d4.1602294!4d9.2478414!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBD2hvdXNpbmdfY29tcGxleOABAA!16s%2Fg%2F11qz_4hrbw!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Residential complex, 8 Great Soppo  Buea ,0x106133aa3c5e895f:0x37b037247f33907e
Cite Shambel (chief cite) mayor street,,"5747+97Q, Buea",0,0,0,,Residential complex, Residential complex ,"https://www.google.com/maps/place/Cite+Shambel+(chief+cite)+mayor+street/@4.1559658,9.2451999,15z/data=!4m10!1m2!2m1!1scite+in+buea!3m6!1s0x106133edf39c9df5:0xf0361ce9a51b79e4!8m2!3d4.1559658!4d9.2632243!15sCgxjaXRlIGluIGJ1ZWGSAQ9ob3VzaW5nX2NvbXBsZXjgAQA!16s%2Fg%2F11trgjm2sz?entry=ttu",4.1559658,9.2451999,,Residential complex, 5747 97Q  Buea ,0x106133edf39c9df5:0xf0361ce9a51b79e4
"Victory home ,cite",,"572G+XQQ, Biaka St, Buea",0,0,0,,Residential complex, Residential complex ,"https://www.google.com/maps/place/Victory+home+,cite/@4.1530643,9.2585906,15z/data=!4m10!1m2!2m1!1scite+in+buea!3m6!1s0x106133c52c1f0bd1:0x67f188ebd9b9dc5a!8m2!3d4.1530643!4d9.276615!15sCgxjaXRlIGluIGJ1ZWGSAQ9ob3VzaW5nX2NvbXBsZXjgAQA!16s%2Fg%2F11tdy18j3d?entry=ttu",4.1530643,9.2585906,,Residential complex, 572G XQQ  Biaka St  Buea ,0x106133c52c1f0bd1:0x67f188ebd9b9dc5a
Mount Mary hospital Buea,,"5747+97Q, Buea",0,0,0,,Residential complex, Residential complex ,"https://www.google.com/maps/place/Mount+Mary+hospital+Buea/@4.1559658,9.2451999,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x106133b3cd0d14ed:0xf5b28bd06809ad50!8m2!3d4.1559658!4d9.2632243!15sChBob3NwaXRhbCBpbiBidWVhkgEPaG91c2luZ19jb21wbGV44AEA!16s%2Fg%2F11s45k53f_?entry=ttu",4.1559658,9.2451999,,Residential complex, 5747 97Q  Buea ,0x1061325de3bfc383:0x8ba5fab5a38a6bed
Cream Link Buea,6 75 78 66 53,"573Q+XXC, D 61, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Cream+Link+Buea/@4.1527746,9.2423218,14z/data=!4m11!1m3!2m2!1ssnacks+in+buea!6e5!3m6!1s0x106131dc7a605f51:0xb797f362f18f55b8!8m2!3d4.1549365!4d9.2899008!15sCg5zbmFja3MgaW4gYnVlYVoQIg5zbmFja3MgaW4gYnVlYZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11kwqnjf6d?entry=ttu",4.1527746,9.2423218,https://lh5.googleusercontent.com/p/AF1QipMn3lzjdpTOGF9gcyVIPuvIWUKv_GzN5uHYb1L-=w426-h240-k-no,Cream Link Buea is a popular ice cream parlor located in Buea Cameroon The parlor offers a range of ice cream flavors toppings and milkshakes Cream Link Buea is a perfect spot for those with a sweet tooth and is a favorite among children and families Image on site to take away, 573Q XXC  D 61  Buea ,0x106131dc7a605f51:0xb797f362f18f55b8 
Dynamic Snack&Restuarant,6 77 35 05 32,"575R+7F4, Malingo Street, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Dynamic+Snack%26Restuarant/@4.1581875,9.2551386,14z/data=!4m11!1m3!2m2!1ssnacks+in+buea!6e5!3m6!1s0x1061314057a365b5:0xf79dc15c880d543e!8m2!3d4.1581875!4d9.2911875!15sCg5zbmFja3MgaW4gYnVlYVoQIg5zbmFja3MgaW4gYnVlYZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11sj6cv9xs?entry=ttu",4.1581875,9.2551386,https://lh5.googleusercontent.com/p/AF1QipOrbx7nuHKqwlD4Eny2K2dF7cFeo48zwd17r-eF=w408-h306-k-no,Drive Dynamic Snack & Restaurant is a familyowned and operated restaurant in Buea Cameroon The restaurant serves a range of local and international dishes with its signature dish being grilled fish chicken and beef With its affordable prices and friendly service Dynamic Snack & Restaurant is a popular spot for locals and visitors alike Delivery SERVICE SERVICE DELIVERY SERVICE, 575R 7F4  Malingo Street  Buea ,0x1061314057a365b5:0xf79dc15c880d543e
kangaroo restaurant,,"molyko to Buea town Rd, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/kangaroo+restaurant/@4.1623498,9.2227288,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061336d843f8a35:0x87ae8abf846d06f6!8m2!3d4.1623498!4d9.2587777!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11k9j_wvrw!5m1!1e1?entry=ttu",4.1623498,9.2227288,,Kangaroo Restaurant is a fast food establishment serving grilled meats shawarma and other fast food options With its quick service and affordable prices its a popular spot for students and people on the go On  site meals  Take, molyko to Buea town Rd  Buea ,0x1061336d843f8a35:0x87ae8abf846d06f6
STARS Bahamas cuisine,6 77 49 61 63,"5747+97Q, Mayor street Molyko, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/STARS+Bahamas+cuisine/@4.1623498,9.2227288,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x106133f6ba753739:0xd0bfc0bf63736349!8m2!3d4.1559658!4d9.2632243!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11n5q6xwsf!5m1!1e1?entry=ttu",4.1623498,9.2227288,,On  site meals  Take  out  Delivery, 5747 97Q  Mayor street Molyko  Buea ,0x106133f6ba753739:0xd0bfc0bf63736349
MONTE SUNAT,6 79 38 40 01,"Clerks Quarters, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/MONTE+SUNAT/@4.1537673,9.2042744,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x106133d877c4e2d3:0xc39ed809a93ce511!8m2!3d4.1537673!4d9.2403233!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11ry976wcf!5m1!1e1?entry=ttu",4.1537673,9.2042744,,On  site meals  Take  out  Delivery, Clerks Quarters  Buea ,0x106133d877c4e2d3:0xc39ed809a93ce511
Food Paradise,6 50 99 03 13,"572X+4RR, Buea",0,0,0,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Food+Paradise/@4.1503651,9.2634608,14z/data=!4m11!1m3!2m2!1ssnacks+in+buea!6e5!3m6!1s0x106131ecabebf39b:0xf07b613454d04249!8m2!3d4.1503651!4d9.2995097!15sCg5zbmFja3MgaW4gYnVlYVoQIg5zbmFja3MgaW4gYnVlYZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11kk6z6zhy?entry=ttu",4.1503651,9.2634608,https://lh5.googleusercontent.com/p/AF1QipMMDecsNMn5MOLIOsp5Tz-Umpg48Ca6sHrPvhtk=w408-h725-k-no,Takeaway, 572X 4RR  Buea ,0x106131ecabebf39b:0xf07b613454d04249
Likombe,,"5747+97Q, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Likombe/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x1061335ab26bf839:0xcb8444139fba440b!8m2!3d4.1559658!4d9.2632243!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11t8c8d8gm!5m1!1e1?entry=ttu",4.1548455,8.9711476,,School, 5747 97Q  Buea ,0x1061335ab26bf839:0xcb8444139fba440b
ICHS buea,,"Street 4, Great Soppo, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/ICHS+buea/@4.1610784,9.2108796,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133f47e413f85:0x87e04bc53c692234!8m2!3d4.1610784!4d9.2469285!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11rtxxskgd?entry=ttu",4.1610784,9.2108796,,School, Street 4  Great Soppo  Buea ,0x106133f47e413f85:0x87e04bc53c692234
Benchmark Evening School Buea,6 52 36 89 41,"Molyko St Luke's Street, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Benchmark+Evening+School+Buea/@4.162944,9.2512406,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133c941cf5a79:0xbc2aa10128ab5889!8m2!3d4.1659907!4d9.2770987!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11trlrwjtn?entry=ttu",4.162944,9.2512406,,School, Molyko St Luke s Street  Buea ,0x106133c941cf5a79:0xbc2aa10128ab5889
Kingston Memorial Bilingual Nursery and Primary School,,"46RJ+W8G, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Kingston+Memorial+Bilingual+Nursery+and+Primary+School/@4.142301,9.1947685,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061339ce633921b:0xc7ea8eb28c526b20!8m2!3d4.142301!4d9.2308174!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11stx7q6h3?entry=ttu",4.142301,9.1947685,,School, 46RJ W8G  Buea ,0x1061339ce633921b:0xc7ea8eb28c526b20
St. Rita Foundation. Comprehensive college,,"5725+8FX, Bakweri Town Road, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/St.+Rita+Foundation.+Comprehensive+college/@4.150875,9.2226785,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061337c5d3f8049:0x51105024f6bdf568!8m2!3d4.150875!4d9.2587274!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11ptym73xv?entry=ttu",4.150875,9.2226785,,School, 5725 8FX  Bakweri Town Road  Buea ,0x1061337c5d3f8049:0x51105024f6bdf568
Sublicol molyko,,"5758+QH2, D 61, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Sublicol+molyko/@4.1593943,9.2303363,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613372b4cfe78d:0x9b1a9f251fe92486!8m2!3d4.1593943!4d9.2663852!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11mvrlc4t6?entry=ttu",4.1593943,9.2303363,,School, 5758 QH2  D 61  Buea ,0x10613372b4cfe78d:0x9b1a9f251fe92486
"Government school likoko membea, Buea! Group I & II",,"bokwango junction, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Government+school+likoko+membea,+Buea!+Group+I+%26+II/@4.1390705,9.1911267,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061336633a89c7b:0xa8c21b907a96b698!8m2!3d4.1390705!4d9.2271756!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11kjy90gn2?entry=ttu",4.1390705,9.1911267,https://lh5.googleusercontent.com/p/AF1QipP8O7hUTnlIPkXwfVVMF8wiMdM31anOVQkgN8qU=w408-h306-k-no,School, bokwango junction  Buea ,0x1061336633a89c7b:0xa8c21b907a96b698
PCC Communication Department,2 43 08 62 30,"46XW+25W Governor's Office, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/PCC+Communication+Department/@4.1476187,9.2094129,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061330b89541923:0x46a824212b36ea31!8m2!3d4.1476187!4d9.2454618!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11f7r0v372?entry=ttu",4.1476187,9.2094129,,School, 46XW 25W Governor s Office  Buea ,0x1061336029bf8083:0xf2ddfa84011bb727
VOX DEI BILINGUAL NIRSERY AND PRIMARY SCHOOL,,"2 Great Soppo, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/VOX+DEI+BILINGUAL+NIRSERY+AND+PRIMARY+SCHOOL/@4.1610319,9.2109003,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061335b8638dd5b:0xf8f062a20a41877a!8m2!3d4.1610319!4d9.2469492!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11rwm7p8cf?entry=ttu",4.1610319,9.2109003,,School, 2 Great Soppo  Buea ,0x1061335b8638dd5b:0xf8f062a20a41877a
"Government Primary School, Bonduma, Buea, Cameroon",,"575C+GM4, Unnamed Road, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Government+Primary+School,+Bonduma,+Buea,+Cameroon/@4.1559658,9.2271754,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133ac25885561:0xad3c096739d9eae3!8m2!3d4.1587554!4d9.271707!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11h76lkqv5?entry=ttu",4.1559658,9.2271754,,School, 575C GM4  Unnamed Road  Buea ,0x1061335b6f402209:0xfa46c0deedc11da7
Fomic Polytechnic Main Campus,6 77 50 58 89,"Fomic Street P.O. Box 123, Great Soppo, Buea",0,0,0,,School, School ,"https://www.google.com/maps/place/Fomic+Polytechnic+Main+Campus/@4.1492372,9.2341082,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106132250a57ed4b:0xbe09579b0ea012d6!8m2!3d4.1492372!4d9.2701571!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11g9w61x7w?entry=ttu",4.1492372,9.2341082,,School, Fomic Street P.O. Box 123  Great Soppo  Buea ,0x106132250a57ed4b:0xbe09579b0ea012d6
